phone_number,number_type,call_time,hour_bucket,first_contact_type,has_prior_history,has_repeat_contact,repeat_gap,in_contacts,is_num_in_msg,inner_num_differs,msg_number_official_match,sms_to_call,sms_to_call_gap,is_url_in_msg,is_reliable_url,has_appinstall_link,is_carrier_altered,number_cluster,using_duration,unique_callees,is_global,is_sequential_callers,structural_phishing_score,is_sms_initiated_unreg,cold_contact,repeat_pressure_intensity,is_phishing,incident_type
15773419,특번,2026-09-18 13:56:00,13.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
025669998,02(서울 유선),2026-12-24 04:33:00,4.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
01000827802,010,2026-04-26 03:19:00,3.0,1,1,1,32.15,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.030165912518853696,0,normal
15440080,특번,2026-12-08 13:13:00,13.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
01087804016,010,2026-06-25 04:21:00,4.0,0,1,1,776.72,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.001285809803013938,0,normal
01000718425,010,2026-04-18 16:58:00,16.0,0,0,0,,0,0,,,1,5768.16,1,0.0,1.0,,,,,0,0,3.0,1,1,0.0,1,acquaintance
01098884114,010,2026-02-08 22:25:00,22.0,0,1,1,210.47,1,0,,,1,25.46,0,,,,,,,0,0,0.0,0,0,0.004728803139925285,0,normal
01098176630,010,2026-06-19 11:51:00,11.0,0,1,0,,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.0,0,normal
15889999,특번,2026-05-30 20:13:00,20.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
01048745419,010,2026-10-03 00:56:00,0.0,0,0,1,12.57,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.07369196757553427,0,normal
15990903,특번,2026-12-05 15:23:00,15.0,1,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.0,0,normal
16008172,특번,2026-01-11 07:54:00,7.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
028176931,02(서울 유선),2026-07-27 15:53:00,15.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15777011,특번,2026-02-03 09:24:00,9.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15883570,특번,2026-01-02 08:03:00,8.0,0,0,0,,0,0,,,1,3.92,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15881500,특번,2026-12-29 14:13:00,14.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01095641651,010,2026-03-13 04:32:00,4.0,0,1,1,162.63,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.006111348774674571,0,normal
15999999,특번,2026-08-07 00:30:00,0.0,0,0,0,,0,0,,,0,,0,,,,,,,0,1,0.0,1,1,0.0,0,normal
18997047,특번,2026-10-17 03:22:00,3.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01076361734,010,2026-03-28 05:27:00,5.0,1,1,1,108.57,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.009126585744273068,0,normal
15883570,특번,2026-09-11 00:56:00,0.0,0,0,0,,0,0,,,1,23.39,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15887000,특번,2026-08-21 21:30:00,21.0,1,0,1,2.94,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.25380710659898476,0,normal
01036322014,010,2026-08-30 07:19:00,7.0,0,1,0,,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0,0,normal
01073130415,010,2026-03-16 21:29:00,21.0,1,1,1,649.03,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0015383905358214236,0,normal
07046571652,070(인터넷전화),2026-04-09 06:09:00,6.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01009621944,010,2026-10-18 04:10:00,4.0,0,1,1,148.16,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.006704210244033253,0,normal
15998888,특번,2026-07-02 20:29:00,20.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01095503333,010,2026-04-11 09:31:00,9.0,1,1,0,,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.0,0,normal
01003475336,010,2026-08-22 15:23:00,15.0,0,1,1,2482.57,1,0,,,1,6.99,1,1.0,0.0,,,,,0,0,1.0,0,0,0.00040264619076571225,0,normal
0624160113,기타,2026-03-05 17:53:00,17.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
08044992,기타,2026-04-24 19:12:00,19.0,0,0,0,,0,0,,,1,16.74,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
0624160113,기타,2026-07-16 03:48:00,3.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15884477,특번,2026-12-17 11:33:00,11.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01016688046,010,2026-11-25 14:43:00,14.0,1,1,1,2.82,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.2617801047120419,0,normal
025669998,02(서울 유선),2026-02-05 06:23:00,6.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01054518546,010,2026-08-22 11:31:00,11.0,0,1,0,,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0,0,normal
01055456515,010,2026-07-18 17:27:00,17.0,0,1,1,268.27,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.0037137445686485685,0,normal
15993333,특번,2026-02-19 01:35:00,1.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15446200,특번,2026-07-17 09:19:00,9.0,1,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.0,0,normal
00663956624,00X(국제),2026-11-15 00:26:00,0.0,1,0,1,12.81,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,1,0,2.0,0,1,0.0724112961622013,0,normal
01005614696,010,2026-09-22 16:44:00,16.0,1,0,0,,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0,0,normal
070385373,070(인터넷전화),2026-07-24 10:48:00,10.0,0,0,0,,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0,0,normal
16006200,특번,2026-09-17 16:33:00,16.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
03180751228,기타,2026-10-19 06:26:00,6.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15881515,특번,2026-01-24 22:18:00,22.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
025669998,02(서울 유선),2026-04-16 03:51:00,3.0,0,0,0,,0,0,,,1,57.0,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
01028557498,010,2026-04-27 18:12:00,18.0,0,1,1,46.16,1,1,0.0,1.0,1,8.14,0,,,,,,,0,0,1.0,0,0,0.02120441051738762,0,normal
01003763604,010,2026-05-22 23:16:00,23.0,0,1,1,20.96,1,1,0.0,1.0,1,227.21,0,,,,,,,0,0,1.0,0,0,0.04553734061930783,0,normal
0274797999,02(서울 유선),2026-09-17 11:29:00,11.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15441077,특번,2026-12-17 19:58:00,19.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
15664295,특번,2026-10-19 01:52:00,1.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
16446000,특번,2026-07-28 08:54:00,8.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
01033356942,010,2026-01-15 12:11:00,12.0,0,1,1,694.04,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0014387661141804788,0,normal
0220269955,02(서울 유선),2026-12-25 15:11:00,15.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15941188,특번,2026-09-07 10:00:00,10.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01095100683,010,2026-07-27 01:41:00,1.0,0,1,1,401.34,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0024854600586568577,0,normal
01050991131,010,2026-05-19 10:56:00,10.0,0,0,0,,0,0,,,1,4333.77,1,0.0,0.0,,,,,0,0,2.0,1,1,0.0,1,acquaintance
15669009,특번,2026-12-29 09:20:00,9.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01090154422,010,2026-07-16 10:29:00,10.0,0,1,0,,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0,0,normal
16705989,특번,2026-08-01 10:50:00,10.0,1,0,0,,0,1,1.0,1.0,0,,1,1.0,0.0,,,,,0,0,3.0,0,1,0.0,0,normal
15888000,특번,2026-08-30 16:50:00,16.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15660123,특번,2026-04-22 07:32:00,7.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
01044408485,010,2026-11-27 09:12:00,9.0,0,1,1,636.06,1,0,,,1,6.93,0,,,,,,,0,1,0.0,0,0,0.0015697108592597246,0,normal
15221155,특번,2026-02-28 01:54:00,1.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
0257774449,02(서울 유선),2026-10-12 08:48:00,8.0,0,0,0,,0,0,,,1,1.25,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15999000,특번,2026-02-09 13:54:00,13.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
03180751228,기타,2026-02-27 21:10:00,21.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01038943561,010,2026-11-14 02:04:00,2.0,1,1,1,1472.46,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0006786746840769345,0,normal
16617654,특번,2026-11-24 17:45:00,17.0,0,0,0,,0,1,0.0,1.0,1,261.33,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15666000,특번,2026-03-22 18:24:00,18.0,0,0,1,98.01,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0100999899000101,0,normal
15778000,특번,2026-09-09 13:47:00,13.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
18997047,특번,2026-09-15 20:40:00,20.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
022530868,02(서울 유선),2026-10-04 21:56:00,21.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
01063455697,010,2026-06-26 01:32:00,1.0,1,1,1,3.68,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.2136752136752137,0,normal
15443082,특번,2026-11-28 03:00:00,3.0,0,0,0,,0,0,,,1,37.88,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15447758,특번,2026-08-31 18:38:00,18.0,0,0,0,,0,0,,,1,8.94,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15886200,특번,2026-05-14 22:11:00,22.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
0423317505,기타,2026-08-07 03:09:00,3.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01012596260,010,2026-12-09 19:27:00,19.0,0,1,1,3.25,1,0,,,1,164.41,0,,,,,,,0,1,0.0,0,0,0.23529411764705882,0,normal
01063792765,010,2026-12-17 00:09:00,0.0,0,1,1,427.65,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.002332905633967106,0,normal
01038972183,010,2026-05-25 01:13:00,1.0,1,1,0,,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.0,0,normal
15446200,특번,2026-09-10 09:51:00,9.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01051539931,010,2026-04-27 18:18:00,18.0,0,1,1,0.59,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.628930817610063,0,normal
01000527754,010,2026-01-28 09:20:00,9.0,1,1,1,7.57,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.11668611435239207,0,normal
15883500,특번,2026-02-16 15:04:00,15.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01043621677,010,2026-08-06 06:06:00,6.0,0,1,1,36.36,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.02676659528907923,0,normal
15881111,특번,2026-11-15 14:07:00,14.0,0,0,1,6.18,0,0,,,1,3.78,1,1.0,0.0,,,,,0,0,1.0,1,1,0.1392757660167131,0,normal
16663060,특번,2026-04-07 12:16:00,12.0,0,0,0,,0,1,0.0,1.0,1,6.14,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
03180219341,기타,2026-02-06 23:12:00,23.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
15883500,특번,2026-10-19 06:19:00,6.0,1,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.0,0,normal
0212433412,02(서울 유선),2026-03-20 18:40:00,18.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
0262509013,02(서울 유선),2026-03-08 20:57:00,20.0,0,0,1,60.97,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.016136840406648378,0,normal
15993333,특번,2026-04-16 00:18:00,0.0,0,0,1,19.48,0,1,0.0,1.0,1,7.15,0,,,,,,,0,0,1.0,1,1,0.048828125,0,normal
01090868271,010,2026-05-19 11:35:00,11.0,0,1,1,4.17,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.19342359767891684,0,normal
16888114,특번,2026-05-01 14:01:00,14.0,0,0,0,,0,1,0.0,1.0,1,9.59,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
023370415,02(서울 유선),2026-05-20 04:48:00,4.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15443002,특번,2026-04-03 21:40:00,21.0,1,0,1,60.86,0,1,1.0,1.0,0,,0,,,,,,,0,0,2.0,0,1,0.016165535079211122,0,normal
15771000,특번,2026-09-24 20:39:00,20.0,0,0,0,,0,0,,,1,1.66,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01062300738,010,2026-03-06 06:35:00,6.0,0,1,1,547.91,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0018217922792443206,0,normal
01063042588,010,2026-12-18 14:07:00,14.0,0,1,0,,1,0,,,1,3.81,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
0808221416,기타,2026-09-30 00:07:00,0.0,0,0,1,125.67,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.007894529091339702,0,normal
15998500,특번,2026-01-08 09:27:00,9.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15443800,특번,2026-06-04 18:39:00,18.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
16445425,특번,2026-12-27 00:22:00,0.0,0,0,0,,0,0,,,1,1.25,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
18997047,특번,2026-09-29 20:43:00,20.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
005684806641,00X(국제),2026-01-11 13:30:00,13.0,0,1,0,,0,1,0.0,1.0,0,,0,,,,,,,1,0,1.0,1,0,0.0,0,normal
01014913431,010,2026-04-03 15:29:00,15.0,1,1,1,196.62,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.005060216577269507,0,normal
01080960277,010,2026-05-19 19:48:00,19.0,0,1,1,39.65,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.024600246002460024,0,normal
023370415,02(서울 유선),2026-08-19 01:25:00,1.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
01090693225,010,2026-03-01 01:44:00,1.0,1,1,0,,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0,0,normal
01069185804,010,2026-08-18 09:05:00,9.0,0,1,1,59.41,1,0,,,1,42.86,0,,,,,,,0,0,0.0,0,0,0.01655355073663301,0,normal
15443002,특번,2026-02-23 14:17:00,14.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
01098806614,010,2026-10-13 16:06:00,16.0,1,1,1,81.46,1,0,,,0,,0,,,,,,,0,1,0.0,0,0,0.01212709192335678,0,normal
00021386548698,00X(국제),2026-10-12 14:32:00,14.0,0,0,0,,0,0,,,1,60.79,0,,,,,,,1,0,0.0,1,1,0.0,0,normal
15881515,특번,2026-10-26 16:45:00,16.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15448000,특번,2026-09-24 21:21:00,21.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
15885000,특번,2026-09-20 10:29:00,10.0,1,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,1,2.0,0,1,0.0,0,normal
0808221416,기타,2026-10-17 14:36:00,14.0,1,0,1,204.33,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.004870208931963181,0,normal
01015325439,010,2026-08-22 11:24:00,11.0,0,1,1,3.15,1,0,,,1,10.54,1,1.0,0.0,,,,,0,0,1.0,0,0,0.24096385542168672,0,normal
0418440605,기타,2026-06-05 14:03:00,14.0,1,0,1,4.78,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.17301038062283736,0,normal
15448527,특번,2026-07-09 02:15:00,2.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15882001,특번,2026-05-12 09:48:00,9.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
15889999,특번,2026-02-08 16:06:00,16.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15773419,특번,2026-09-16 04:09:00,4.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,1,1.0,1,1,0.0,0,normal
01046008663,010,2026-12-22 23:05:00,23.0,0,1,1,34.03,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.02854695974878675,0,normal
01056974563,010,2026-07-11 17:34:00,17.0,0,0,0,,0,0,,,1,224.37,1,0.0,0.0,,,,,0,0,2.0,1,1,0.0,1,acquaintance
15440010,특번,2026-09-19 07:48:00,7.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15773419,특번,2026-03-25 13:34:00,13.0,0,0,0,,0,1,1.0,1.0,0,,0,,,,,,,0,0,2.0,1,1,0.0,0,normal
16705989,특번,2026-06-07 09:16:00,9.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15448000,특번,2026-08-06 10:33:00,10.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
16446000,특번,2026-09-22 10:27:00,10.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
01061085075,010,2026-02-07 07:36:00,7.0,0,1,0,,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0,0,normal
01057139143,010,2026-08-18 10:57:00,10.0,1,1,1,986.72,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0010124326732272304,0,normal
01055409513,010,2026-10-14 08:23:00,8.0,0,1,0,,0,1,1.0,1.0,0,,0,,,,,,,0,0,2.0,1,0,0.0,0,normal
15882588,특번,2026-09-24 13:27:00,13.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15669009,특번,2026-08-04 06:50:00,6.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
01088614345,010,2026-06-10 07:10:00,7.0,1,1,1,98.64,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.010036130068245684,0,normal
023370415,02(서울 유선),2026-10-07 18:14:00,18.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
16888114,특번,2026-03-26 11:48:00,11.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
15223000,특번,2026-01-31 06:05:00,6.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
15446399,특번,2026-11-10 09:43:00,9.0,0,0,0,,0,0,,,1,41.68,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
16008585,특번,2026-11-21 08:52:00,8.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
15778000,특번,2026-06-03 07:09:00,7.0,0,0,0,,0,0,,,1,74.7,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15669009,특번,2026-07-25 02:40:00,2.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
16705989,특번,2026-08-22 06:49:00,6.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01067840582,010,2026-06-29 12:22:00,12.0,0,0,0,,0,0,,,1,1888.26,1,0.0,1.0,,,,,0,0,3.0,1,1,0.0,1,acquaintance
15887000,특번,2026-04-15 21:23:00,21.0,0,0,1,104.44,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.009484066767830045,0,normal
03180751228,기타,2026-07-09 18:48:00,18.0,1,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,1,0.0,0,normal
01083943042,010,2026-12-10 13:02:00,13.0,0,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
16705989,특번,2026-03-04 16:58:00,16.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
16006200,특번,2026-06-22 11:57:00,11.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01075863435,010,2026-01-25 18:51:00,18.0,1,1,1,43.49,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.02247696111485727,0,normal
15441077,특번,2026-03-26 14:50:00,14.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
15889999,특번,2026-03-18 17:20:00,17.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
01090170743,010,2026-03-10 14:12:00,14.0,0,1,0,,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0,0,normal
16706250,특번,2026-08-30 23:46:00,23.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01075171028,010,2026-05-26 14:33:00,14.0,0,0,1,0.08,1,1,1.0,1.0,0,,1,1.0,0.0,,,,,0,0,3.0,0,0,0.9259259259259258,0,normal
0254772743,02(서울 유선),2026-10-13 10:49:00,10.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
01009394266,010,2026-08-12 10:51:00,10.0,0,0,1,652.91,0,0,,,1,2324.43,1,0.0,0.0,,,,,0,0,2.0,1,1,0.0015292624367267667,1,acquaintance
15441077,특번,2026-02-17 17:17:00,17.0,0,0,0,,0,0,,,1,1.32,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15882588,특번,2026-10-09 08:52:00,8.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
16446000,특번,2026-12-03 05:27:00,5.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01004308286,010,2026-01-20 11:24:00,11.0,1,1,1,18.34,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.05170630816959669,0,normal
15887270,특번,2026-03-08 22:27:00,22.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01080817981,010,2026-03-22 18:13:00,18.0,0,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
16006200,특번,2026-02-15 11:08:00,11.0,1,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,1,0.0,0,normal
16000400,특번,2026-11-03 16:35:00,16.0,0,0,0,,0,1,0.0,1.0,1,4.37,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
01038982743,010,2026-02-03 14:54:00,14.0,0,1,1,80.37,1,1,0.0,1.0,1,1.02,0,,,,,,,0,0,1.0,0,0,0.012289541600098316,0,normal
15880079,특번,2026-10-19 08:25:00,8.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15881111,특번,2026-08-29 18:18:00,18.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15881515,특번,2026-05-22 19:11:00,19.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
0509087087,기타,2026-05-05 11:31:00,11.0,1,0,0,,0,1,0.0,0.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,1,0.0,0,normal
01047060172,010,2026-10-20 12:33:00,12.0,0,1,0,,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.0,0,normal
01067757154,010,2026-09-30 18:29:00,18.0,0,1,1,705.88,1,0,,,1,4.08,0,,,,,,,0,0,0.0,0,0,0.0014146672702580352,0,normal
01077465328,010,2026-03-28 04:06:00,4.0,0,1,0,,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0,0,normal
16663060,특번,2026-07-14 17:29:00,17.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15888000,특번,2026-02-28 21:58:00,21.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
